116,4,time,val
48,0,0,0.528,0.000
48,0,1,0.528,-0.024
48,0,2,0.528,0.117
48,0,3,0.528,-0.071
48,1,0,0.528,-0.024
48,1,1,0.528,0.000
48,1,2,0.528,-0.147
48,1,3,0.528,0.086
48,2,0,0.528,0.117
48,2,1,0.528,-0.147
48,2,2,0.528,0.000
48,2,3,0.528,-0.036
48,3,0,0.528,-0.071
48,3,1,0.528,0.086
48,3,2,0.528,-0.036
48,3,3,0.528,0.000
49,0,0,0.537,0.000
49,0,1,0.537,-0.024
49,0,2,0.537,0.120
49,0,3,0.537,-0.073
49,1,0,0.537,-0.024
49,1,1,0.537,0.000
49,1,2,0.537,-0.149
49,1,3,0.537,0.087
49,2,0,0.537,0.120
49,2,1,0.537,-0.149
49,2,2,0.537,0.000
49,2,3,0.537,-0.036
49,3,0,0.537,-0.073
49,3,1,0.537,0.087
49,3,2,0.537,-0.036
49,3,3,0.537,0.000
50,0,0,0.547,0.000
50,0,1,0.547,-0.024
50,0,2,0.547,0.123
50,0,3,0.547,-0.074
50,1,0,0.547,-0.024
50,1,1,0.547,0.000
50,1,2,0.547,-0.152
50,1,3,0.547,0.088
50,2,0,0.547,0.123
50,2,1,0.547,-0.152
50,2,2,0.547,0.000
50,2,3,0.547,-0.036
50,3,0,0.547,-0.074
50,3,1,0.547,0.088
50,3,2,0.547,-0.036
50,3,3,0.547,0.000
51,0,0,0.556,0.000
51,0,1,0.556,-0.023
51,0,2,0.556,0.126
51,0,3,0.556,-0.076
51,1,0,0.556,-0.023
51,1,1,0.556,0.000
51,1,2,0.556,-0.154
51,1,3,0.556,0.089
51,2,0,0.556,0.126
51,2,1,0.556,-0.154
51,2,2,0.556,0.000
51,2,3,0.556,-0.036
51,3,0,0.556,-0.076
51,3,1,0.556,0.089
51,3,2,0.556,-0.036
51,3,3,0.556,0.000
52,0,0,0.566,0.000
52,0,1,0.566,-0.023
52,0,2,0.566,0.129
52,0,3,0.566,-0.078
52,1,0,0.566,-0.023
52,1,1,0.566,0.000
52,1,2,0.566,-0.157
52,1,3,0.566,0.090
52,2,0,0.566,0.129
52,2,1,0.566,-0.157
52,2,2,0.566,0.000
52,2,3,0.566,-0.036
52,3,0,0.566,-0.078
52,3,1,0.566,0.090
52,3,2,0.566,-0.036
52,3,3,0.566,0.000
53,0,0,0.576,0.000
53,0,1,0.576,-0.023
53,0,2,0.576,0.132
53,0,3,0.576,-0.080
53,1,0,0.576,-0.023
53,1,1,0.576,0.000
53,1,2,0.576,-0.160
53,1,3,0.576,0.091
53,2,0,0.576,0.132
53,2,1,0.576,-0.160
53,2,2,0.576,0.000
53,2,3,0.576,-0.035
53,3,0,0.576,-0.080
53,3,1,0.576,0.091
53,3,2,0.576,-0.035
53,3,3,0.576,0.000
54,0,0,0.586,0.000
54,0,1,0.586,-0.022
54,0,2,0.586,0.135
54,0,3,0.586,-0.081
54,1,0,0.586,-0.022
54,1,1,0.586,0.000
54,1,2,0.586,-0.162
54,1,3,0.586,0.091
54,2,0,0.586,0.135
54,2,1,0.586,-0.162
54,2,2,0.586,0.000
54,2,3,0.586,-0.035
54,3,0,0.586,-0.081
54,3,1,0.586,0.091
54,3,2,0.586,-0.035
54,3,3,0.586,0.000
55,0,0,0.596,0.000
55,0,1,0.596,-0.022
55,0,2,0.596,0.138
55,0,3,0.596,-0.083
55,1,0,0.596,-0.022
55,1,1,0.596,0.000
55,1,2,0.596,-0.165
55,1,3,0.596,0.092
55,2,0,0.596,0.138
55,2,1,0.596,-0.165
55,2,2,0.596,0.000
55,2,3,0.596,-0.035
55,3,0,0.596,-0.083
55,3,1,0.596,0.092
55,3,2,0.596,-0.035
55,3,3,0.596,0.000
56,0,0,0.606,0.000
56,0,1,0.606,-0.022
56,0,2,0.606,0.141
56,0,3,0.606,-0.084
56,1,0,0.606,-0.022
56,1,1,0.606,0.000
56,1,2,0.606,-0.168
56,1,3,0.606,0.093
56,2,0,0.606,0.141
56,2,1,0.606,-0.168
56,2,2,0.606,0.000
56,2,3,0.606,-0.035
56,3,0,0.606,-0.084
56,3,1,0.606,0.093
56,3,2,0.606,-0.035
56,3,3,0.606,0.000
57,0,0,0.617,0.000
57,0,1,0.617,-0.021
57,0,2,0.617,0.145
57,0,3,0.617,-0.086
57,1,0,0.617,-0.021
57,1,1,0.617,0.000
57,1,2,0.617,-0.171
57,1,3,0.617,0.093
57,2,0,0.617,0.145
57,2,1,0.617,-0.171
57,2,2,0.617,0.000
57,2,3,0.617,-0.035
57,3,0,0.617,-0.086
57,3,1,0.617,0.093
57,3,2,0.617,-0.035
57,3,3,0.617,0.000
58,0,0,0.628,0.000
58,0,1,0.628,-0.021
58,0,2,0.628,0.148
58,0,3,0.628,-0.087
58,1,0,0.628,-0.021
58,1,1,0.628,0.000
58,1,2,0.628,-0.174
58,1,3,0.628,0.094
58,2,0,0.628,0.148
58,2,1,0.628,-0.174
58,2,2,0.628,0.000
58,2,3,0.628,-0.035
58,3,0,0.628,-0.087
58,3,1,0.628,0.094
58,3,2,0.628,-0.035
58,3,3,0.628,0.000
59,0,0,0.639,0.000
59,0,1,0.639,-0.021
59,0,2,0.639,0.151
59,0,3,0.639,-0.089
59,1,0,0.639,-0.021
59,1,1,0.639,0.000
59,1,2,0.639,-0.177
59,1,3,0.639,0.094
59,2,0,0.639,0.151
59,2,1,0.639,-0.177
59,2,2,0.639,0.000
59,2,3,0.639,-0.034
59,3,0,0.639,-0.089
59,3,1,0.639,0.094
59,3,2,0.639,-0.034
59,3,3,0.639,0.000
60,0,0,0.650,0.000
